Text,Aspect Term,Sentiment
This computer I used daily nice compact design.,design,Positive
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",ATI graphics card,Positive
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",Intel built-in card,Positive
"The ATI graphics card is a huge plus, definitely a good value if you need to be able to run some slightly older games that a Intel built-in card would have trouble with, such as Half-Life 2 or even World of Warcraft.",games,Neutral
It was hard to handle and operate at school.,handle,Negative
It was hard to handle and operate at school.,operate,Negative
It has easy to use features and all the speed and power I could ask for.,features,Positive
It has easy to use features and all the speed and power I could ask for.,speed,Positive
It has easy to use features and all the speed and power I could ask for.,power,Positive
"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",power supply cord,Negative
"My power supply cord developed exposed wires within the first year of ownership, so it was covered by the Applecare warranty plan.",Applecare warranty plan,Positive
I preferred the fit and feel of the 13 inch.,13 inch,Positive
power supply went bad after 2 weeks --,power supply,Negative
"The screen takes some getting use to, because it is smaller than the laptop.",screen,Negative
I regret buying it before understanding how awful it is to use.,use,Negative
The right speaker did not work.,right speaker,Negative
  Dealing with the support drone on the other end of the chat was sheer torture.,support,Negative
"The Final Cut Pro on this laptop is so fast and easy, and I can use this to seemlessly transfer all my work to my home computer, which is also a mac.",Final Cut Pro,Positive
"The computer runs extremely slowly, whether opening Word or My Computer.",runs,Negative
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Mac Snow Leopard O/S,Positive
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Win XP,Neutral
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Visa,Neutral
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",Win7,Neutral
"The Mac Snow Leopard O/S is extremely easy to use, although very different than Win XP, Visa or Win7.",use,Positive
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",Startup,Neutral
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",shutdown,Neutral
"Startup in about 30 seconds, shutdown in 2-4 seconds, resume from sleep in 0-2 seconds.",resume from sleep,Neutral
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",screen,Positive
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",keyboard,Positive
"The screen is nice and the images comes very clear, the keyboard and the fit just feels right.",fit,Positive
I have only had PCs with Windows before so this takes a little getting use to.,Windows,Neutral
super fast processor and really nice graphics card..,processor,Positive
super fast processor and really nice graphics card..,graphics card,Positive
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",size,Positive
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",external keyboard,Neutral
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",mouse,Neutral
"But sitting on a lap or on a desk in front of you it looks more than big enough (this could be because Im used to my Lenovo 10 tablet now) plus this is a great size if I want to unplug the external keyboard, mouse, and monitor to take it with me when I take photos and video.",monitor,Neutral
The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,windows 7 system,Negative
"I dislike the weight and size, cubersome.",weight,Negative
"I dislike the weight and size, cubersome.",size,Negative
The wheel that turns the volume up and down doesn't work in real time.,wheel,Negative
I cannot be happier with the service or product.,service,Positive
"I do transcription work on the side, and the flatline keyboard makes typing quick and easy as well.",flatline keyboard,Positive
Speakers doesn't sound that great.,Speakers,Negative
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",windows 7,Positive
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",ergonomics,Negative
"I love windows 7 but i can't give Toshiba any credit for that, unless y'all get serious about ergonomics and making required connections less obtrusive i will be looking to different manufacturer next time.",connections,Negative
"After numerous calls to Applecare tech support, I was directed to send in my computer;",Applecare tech support,Negative
"The ""abuse"" is that I pushed the power plug in too hard.",power plug,Negative
The resolution on the screen is almost pure HD.,resolution on the screen,Positive
"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",programs,Neutral
"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",iLife,Neutral
"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",iWork,Neutral
"Not sure how I recommend it for quality gaming, as I have a desktop rig for that reason.",gaming,Negative
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",delivery,Positive
"Great value, fast delivery- Computer works as if brand new, no problems, very pleased",value,Positive
The Internet Explorer was very slow from the very beginning.,Internet Explorer,Negative
The AC power port becomes loose over time,AC power port,Negative
"As a user of a PC, I will will admit that the macBook Pro has a better running system in which I found myself ""Getting the job done quicker.",running system,Positive
"There are no gold key numbers too intall programs, you must use the serial numbers that it does not accept and then things are limited as far a working because they are only good for a short time.",programs,Negative
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,power supply,Positive
and they replaced the awesome ergonomic small lightweight power supply with a power supply that weighed more than the machine itself.,power supply,Negative
Enjoy that Toshib force and durability unparalleled,force,Positive
Enjoy that Toshib force and durability unparalleled,durability,Positive
Which is great I am running Vista Business and scored a 5.X on the index I have never seen a windows machine have a total score in the 5's.,Vista Business,Positive
"I use the computer to basically check emails, surf the web, print coupons and for my college papers.",surf the web,Neutral
"We love the size of the screen, although it is still lightweight and very easy to tote around.",size of the screen,Positive
"We love the size of the screen, although it is still lightweight and very easy to tote around.",tote,Positive
so the fact that the computer does not work on the 24 twenty fourth day is my fault.,work,Negative
"I would definitely reccomend this if you are in the market for an easy to use, stylish, fun, awesome computer.",use,Positive
  the battery is irreplaceable.,battery,Negative
"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",Win 7,Positive
"If you want a little more custom ability, drop a few bucks and upgrade to one of the more robust versions of Win 7 and grab a 2GB stick of memory to spice it all up a bit more.",2GB stick of memory,Positive
"I have never really been big on downloading anything so I wasn't too worried about getting a virus, plus I thought I was protected by Norton.",Norton,Negative
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.",internet,Negative
"The internet was locekd and froze every time it was trying to be used, and the command prompt would not work at all.",command prompt,Negative
It's software and speed enable it to do amazing things.,software,Positive
It's software and speed enable it to do amazing things.,speed,Positive
Could not keep up with me and finally the hard drive went out.,hard drive,Negative
"I am most impressed with the programming, including the iPhoto.",programming,Positive
"I am most impressed with the programming, including the iPhoto.",iPhoto,Positive
Speakers too small to be of any real use.,Speakers,Negative
"I upgraded it's RAM to 2GB, I am very happy with it.",RAM,Positive
I purchased a Toshiba Satellite M60 (with harman/kardon speakers!) in December of 2005.,speakers,Positive
They should have included more memory on their computers if they knew Vista would run slowly.,memory,Negative
They should have included more memory on their computers if they knew Vista would run slowly.,Vista,Negative
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,Battery life,Negative
Battery life could be better but overall for the price and Toshiba's reputation for laptops it's great!,price,Positive
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,Negative
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,Negative
"The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,Negative
  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,warrenty,Neutral
  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,hard drive,Negative
"The Windows 7 Starter is, in my opinion, a great way to think about using your netbook: basics, basics, basics.",Windows 7 Starter,Positive
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,icon list,Positive
The neat and organized icon list is a welcome change from cluttered and confusing desktop icons.,desktop icons,Negative
I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired.,warranty,Negative
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",price,Positive
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",performance,Positive
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",built,Positive
"Apparently well-built and gorgeous to look at, the i5 MacBook Pro is a winning combination of price and performance.",look,Positive
"The apple care has never failed me, and I expect it to be the same for this computer as well.",apple care,Positive
The Toshiba laptop I am using is easier to use than most I have tried.,use,Positive
"So I called Compaq, and after being on the phone for 3 hours, i finally got a replacement which I shouldn't have had a problem getting since it was under warranty.",warranty,Neutral
So we exchanged it for the same on and after 2 hours it didn't work.,work,Negative
"I love the size, keyboard, the functions.",size,Positive
"I love the size, keyboard, the functions.",keyboard,Positive
"I love the size, keyboard, the functions.",functions,Positive
the mouse is way way way to sensitve.,mouse,Negative
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,OS,Positive
The OS is still as fast as the day that the laptop was purchased and continues to run flawlessly.,run,Positive
"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.",screen,Negative
"After way too many times sending the thing in for repairs (delivery service was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.",delivery service,Negative
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",performance,Positive
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",picture quality,Positive
"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.",use,Positive
the i3 processor doesn't seem to run hot and the fan rarely turns on.,i3 processor,Positive
the i3 processor doesn't seem to run hot and the fan rarely turns on.,fan,Positive
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",battery,Negative
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,Negative
"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.",charge,Negative
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",mousepad,Neutral
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",keys,Neutral
"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.",casing,Neutral
See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,operating system,Neutral
"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.",resolution of the screen,Negative
"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.",touchpad,Negative
very convenient when you travel and the battery life is excellent...,battery life,Positive
  The machine is slow to boot up and occasionally crashes completely.,boot up,Negative
This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,charge,Positive
I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,OS,Neutral
the screen brightness automatically adjusts.,screen brightness,Neutral
I especially like the backlit keyboard.,backlit keyboard,Positive
"Besides the great look, it is a great machine.",look,Positive
"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.",cost,Negative
"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.",sound,Negative
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),SATA controller,Neutral
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),motherboard chip,Neutral
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),CPU,Neutral
(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),hard drive,Neutral
The buttons you have to press a little harder than most.,buttons,Negative
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery life,Negative
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,Neutral
"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,Negative
Right size and weight for portability.,size,Positive
Right size and weight for portability.,weight,Positive
Right size and weight for portability.,portability,Positive
The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,battery life,Negative
"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",Windows Vista Home Premium,Neutral
"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",1GB of RAM,Negative
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,display,Negative
The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,brightness,Neutral
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,electronic fuzz sound,Negative
My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,headphone jack,Negative
"While it was highly rated, would I like it? I tried the keyboard at the store, and it seemed ok.",keyboard,Neutral
"Treat yourself to a more expensive, long-lasting laptop of quality like a Sony, Apple, or Toshiba.",quality,Positive
"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.",warranty,Neutral
Was searching online for a power supply when I found this site.,power supply,Neutral
"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",gaming,Neutral
"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",graphics editing,Neutral
"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.",complex data analysis,Neutral
  I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,costs,Negative
(No problem with the ordering or shipping by the way.,shipping,Positive
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,ram,Positive
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,performance,Positive
And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,surf the web,Positive
The one thing I wish it had was a detailed hardcopy manuel.,hardcopy manuel,Negative
"I edit and burn to DVD a lot of video, so I obviously could not live with a non-functioning drive.",drive,Negative
"Fast, great visual!",visual,Positive
It's priced very reasonable and works very well right out of the box.,priced,Positive
It's priced very reasonable and works very well right out of the box.,works,Positive
You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,OS,Neutral
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",keyboard,Positive
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",plate,Negative
"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.",mouse command buttons,Negative
There are so many wonderful features and benefits to the new MacBook!,features,Positive
the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,speeds,Positive
The only thing i can say is that the touch pad doesnt work like it should all the time.,touch pad,Negative
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",size,Positive
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",features,Positive
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",lighted keyboard,Positive
"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.",mouse pad,Positive
Battery life needs more life.,Battery life,Negative
For some odd reasons the computer doesn't reconize the operation system.,operation system,Negative
The trackpad was easy to learn and navigate.,trackpad,Positive
"Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.",Applications,Positive
I respond that I do not have the old computer and this way I would lose the data on my hard drive.,hard drive,Negative
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Windows,Neutral
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Warrenty,Neutral
Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,agents,Negative
Even though the computer is larger they did not make the keyboard larger.,keyboard,Negative
We paid for the three year warranty and the extended warranty after that one ended as well.,three year warranty,Neutral
We paid for the three year warranty and the extended warranty after that one ended as well.,extended warranty,Neutral
"Its not just slow on the internet, its slow in general.",internet,Negative
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,RAM,Positive
It has just enough RAM to run smoothly and enough memory to satisfy my needs.,memory,Positive
"I acually believe the issue is with the Nvidia grafics card, but still requires a return.",Nvidia grafics card,Negative
My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.,work,Negative
The resolution is even higher then any other laptop on the market.,resolution,Positive
"Then just the other day, my left ""mouse"" button snapped!","left ""mouse"" button",Negative
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,keyboard,Positive
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,feature,Positive
It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,type,Positive
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",casing,Negative
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","15""",Neutral
"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","17""",Neutral
The feel of this machine compared to the old MacBook is far superior.,feel,Positive
"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.",hard disc,Negative
"They break down just as often as PCs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a Mac, they don't exist.",virus protection programs for a Mac,Negative
"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",Screen,Positive
"But with A WAY Bigger Screen, and IS able to connect to an HDMI.",HDMI,Neutral
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,graphics,Negative
the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,wireless switch,Negative
The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,build quality,Positive
I guess he was the technical person.,technical person,Neutral
A seventy dollar mouse!,mouse,Neutral
"The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.",shipped,Negative
when i first got it i thought the size of it was a joke.,size,Negative
It is fast and i have not had a problem with internet connection or any other problems.,internet connection,Positive
I'm really impressed with the quality and performance for the price of the computer.,quality,Positive
I'm really impressed with the quality and performance for the price of the computer.,performance,Positive
I'm really impressed with the quality and performance for the price of the computer.,price,Positive
"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",recovery DVDs,Neutral
"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",driver/application DVD,Neutral
"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.",photo detection software,Positive
The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,speakers,Negative
"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",price,Negative
"It is so simple to use, I use it more than my desktop.",use,Positive
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,touchpad,Negative
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,screen,Neutral
I also had a problem with the touchpad that caused the mouse pointer to jump all over the screen.,mouse pointer,Negative
I have had no problems with it unlike some hardware defects on past models.,hardware,Negative
"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",KEYBOARD,Negative
"Well, I have to say since I bought my Mac, I won't ever go back to any Windows.",Windows,Negative
"I took it in to the Apple store and guess what? They fixed it, no cost out of pocket.",cost,Negative
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",quality,Positive
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",engineering design,Positive
"The quality, engineering design and warranty are superior--covers damage from dropping the laptop.",warranty,Positive
"The applications are also very easy to find and maneuver, much easier than any other computer I have ever owned.",applications,Positive
The large screen gives you the option to comfortably watch movies or TV shows on your computer instead of buying an additional TV for your dorm room.,screen,Positive
"Great laptop for school, easy to use for beginners in the household.",use,Positive
"4) Laptop still did not work, blue screen within a week...",work,Negative
"The only thing that isn't perfect about this netbook is the speakers, they are not loud at all but I expected that.",speakers,Negative
"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",hinges,Negative
Not to mention the fact that your mac comes fully loaded with all necessary basic programs.,programs,Positive
Didn't work when shipped from Walmart.com but went into a store and exchanged for a working laptop (same make/model).,work,Negative
If this is an improvement in Customer Service then I would hate too see what it was before!,Customer Service,Negative
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",programs,Positive
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Keynote,Neutral
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Pages,Neutral
"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Numbers,Neutral
"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",expense,Negative
"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",run,Positive
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",components,Positive
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",price,Positive
"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",price,Positive
"There is no cd drive on the computer, which defeats the purpose of keeping files on a cd.",cd drive,Negative
For me I was lucky and a local store was selling them for $2000 off and Best Buy matched their price so I was able to buy one for under $1000,price,Positive
"Unfortunately, Apple's quality has continued to slide.",quality,Negative
I believe that the quality of a mac is worth the price.,quality,Positive
I believe that the quality of a mac is worth the price.,price,Positive
sometimes you will be moving your finger and the pointer will not even move.,pointer,Negative
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",shipping,Positive
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",price,Positive
"The 13"" Macbook Pro just fits in my budget and with free shipping and no tax to CA this is the best price we can get for a great product.",budget,Positive
"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",life span,Negative
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",design,Positive
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",looks,Positive
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",feel,Positive
"I also love the design, the looks, the feel, and the my toshiba feature is wonderfull.",my toshiba feature,Positive
The layout of the MacBook is horrible and confusing;,layout,Negative
Was not happy with one of the programs on it.,one of the programs,Negative
"Also it is very good for college students who just need a reliable, easy to use computer.",use,Positive
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,Touchpad,Negative
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,USB,Negative
The first one sent: Touchpad didn't work The second sent: USB didn't work The third sent: Touchpad didn't work The fourth sent: Hasn't arrived yet.,Touchpad,Negative
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",iwork,Positive
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",office,Negative
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",word processor,Negative
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",windows,Neutral
"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",document creation,Neutral
It is light and the battery last a very long time.,battery,Positive
"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory,Neutral
"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory stick,Negative
"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory stick,Neutral
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",keys,Negative
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",keyboard,Negative
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",button below the mouse pad,Negative
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",screen,Negative
"Externally the keys on my keyboard are falling off, after a few uses the paint is rubbing off the button below the mouse pad and where the heals of my hands sit, and the screen has a terrible glare.",paint,Negative
The next time I had an issue my lightscribe wouldn't work.,lightscribe,Negative
"The touchpad is extremely sensitive, which is the only drawback.",touchpad,Negative
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,applications,Positive
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,iphoto,Positive
also it comes with very useful applications like iphoto that it is the best photo application i have ever had,photo application,Positive
"They don t translate from a Mac, even on Word, resulting in a ton of run-on sentences.",Word,Negative
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",17 ince screen,Neutral
"The acer one computer that I bought is 17 ince screen and its hard to find lap top bags for it, but I like the big screen on it.",screen,Positive
Summary: They played games with me for the warranty period.,warranty period,Negative
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",HD,Negative
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",drivers,Negative
"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",Windows update,Neutral
I can have both OSX and Windows XP running at the same time!,OSX,Positive
I can have both OSX and Windows XP running at the same time!,Windows XP,Positive
