Text,Aspect Term,Sentiment
I must warn the reader that the portions sizes are very small (especially the appetizers)[comma] so if you plan to eat until you are full and do not intend to order the chef's special tasting menu[comma] prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing)[comma] a main entree[comma] and the cold udon at the end of the meal.,main entree,Neutral
I must warn the reader that the portions sizes are very small (especially the appetizers)[comma] so if you plan to eat until you are full and do not intend to order the chef's special tasting menu[comma] prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing)[comma] a main entree[comma] and the cold udon at the end of the meal.,cold udon,Neutral
I must warn the reader that the portions sizes are very small (especially the appetizers)[comma] so if you plan to eat until you are full and do not intend to order the chef's special tasting menu[comma] prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing)[comma] a main entree[comma] and the cold udon at the end of the meal.,chef,Positive
I must warn the reader that the portions sizes are very small (especially the appetizers)[comma] so if you plan to eat until you are full and do not intend to order the chef's special tasting menu[comma] prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing)[comma] a main entree[comma] and the cold udon at the end of the meal.,menu,Positive
I must warn the reader that the portions sizes are very small (especially the appetizers)[comma] so if you plan to eat until you are full and do not intend to order the chef's special tasting menu[comma] prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing)[comma] a main entree[comma] and the cold udon at the end of the meal.,dish,Negative
I must warn the reader that the portions sizes are very small (especially the appetizers)[comma] so if you plan to eat until you are full and do not intend to order the chef's special tasting menu[comma] prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing)[comma] a main entree[comma] and the cold udon at the end of the meal.,portions,Negative
They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,food,Negative
They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,rice,Neutral
After we got our sashimi order[comma] I could not believe how small the portions were!,sashimi,Neutral
After we got our sashimi order[comma] I could not believe how small the portions were!,portions,Negative
After the main course came[comma] we didn't see our waiter for at least 40 MINUTES!,main course,Neutral
After the main course came[comma] we didn't see our waiter for at least 40 MINUTES!,waiter,Negative
Nothing better than buying a snapple for $3.25 too.,snapple,Positive
When family came in he gave them apps to test their palets[comma] and then ordered for them.,apps,Neutral
Service is extraordinary[comma] yet not overbearing[comma] and the decor brings a taste of trendy SoHo into Queens.,Service,Positive
Service is extraordinary[comma] yet not overbearing[comma] and the decor brings a taste of trendy SoHo into Queens.,decor,Positive
The dosas are skimpy[comma] unattractive and drip with grease[comma] and personally I'd drink popcorn topping before I'd eat another one of these.,dosas,Negative
The dosas are skimpy[comma] unattractive and drip with grease[comma] and personally I'd drink popcorn topping before I'd eat another one of these.,popcorn topping,Neutral
The service was excellent and the food was delicious.,service,Positive
The service was excellent and the food was delicious.,food,Positive
If I wanted to deal with a crappy scene and annoying customers I'd go out in Manhattan.,scene,Negative
If I wanted to deal with a crappy scene and annoying customers I'd go out in Manhattan.,customers,Negative
After a seafood craving[comma] i checked citysearch and chose to go to Fish based on a previous review and the citysearch info.,seafood,Neutral
Right off the major deegan you get ladies from all over the city.,ladies,Positive
Until you realize that their five minutes is meaningless and your wait may be anywhere from two to twenty minutes it may be frustrating.,wait,Negative
Thalia is a beautiful restaurant with beautiful people serving you[comma] but the food doesn't quite match up.,people serving,Positive
Thalia is a beautiful restaurant with beautiful people serving you[comma] but the food doesn't quite match up.,food,Negative
The fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.,fillings,Neutral
The fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.,dosa batter,Positive
This is the perfect spot for meeting friends[comma] having lunch[comma] dinner[comma] pre-theatre or after-theatre drinks!,lunch,Positive
This is the perfect spot for meeting friends[comma] having lunch[comma] dinner[comma] pre-theatre or after-theatre drinks!,dinner,Positive
This is the perfect spot for meeting friends[comma] having lunch[comma] dinner[comma] pre-theatre or after-theatre drinks!,pre-theatre or after-theatre drinks,Positive
This is the perfect spot for meeting friends[comma] having lunch[comma] dinner[comma] pre-theatre or after-theatre drinks!,spot,Positive
The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it[comma] they graciously provided me with ONE piece of poorly cooked potato.,mussaman curry,Negative
The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it[comma] they graciously provided me with ONE piece of poorly cooked potato.,fried tofu,Negative
The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it[comma] they graciously provided me with ONE piece of poorly cooked potato.,potato,Negative
Had a late night dinner on a Saturday night.,dinner,Neutral
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,food,Positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,service,Positive
A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,atmosphere,Positive
Their sake martini is wonderful.,sake martini,Positive
Well[comma] this place is so Ghetto its not even funny.,place,Negative
Once they ran out of Gnochi and made it for me from scratch!,Gnochi,Neutral
We would like to thank Marcelo and Grace for a wonderful dining experience!!!,dining,Positive
Found service above average[comma] but that could be because we were 13 of us.,service,Positive
Bagels are ok[comma] but be sure not to make any special requests!,Bagels,Neutral
fine dining restaurant quality.,quality,Positive
Overall a disappointing experience for that price category.,price,Negative
I've had the lunch buffet at Chennai a couple of times[comma] when I have been in the neighborhood.,lunch buffet,Neutral
The food was exceptional.,food,Positive
A Thai restaurant out of rice during dinner?,rice,Neutral
A Thai restaurant out of rice during dinner?,dinner,Neutral
The portions are small but being that the food was so good makes up for that.,portions,Negative
The portions are small but being that the food was so good makes up for that.,food,Positive
(and I have eaten my share) Which impresses me for having such a large amount of people to serve.,serve,Positive
Sure[comma] the setting is nice.,setting,Positive
The service is friendly[comma] if not the most prompt in the world[comma] the food is great[comma] and the prices[comma] while not cheap[comma] won't put your wallet out of commission.,service,Positive
The service is friendly[comma] if not the most prompt in the world[comma] the food is great[comma] and the prices[comma] while not cheap[comma] won't put your wallet out of commission.,food,Positive
Had 1 appetizer[comma] 2 entrees and 2 cokes and the bill was ~$55.00[comma] not including tip.,appetizer,Neutral
Had 1 appetizer[comma] 2 entrees and 2 cokes and the bill was ~$55.00[comma] not including tip.,entrees,Neutral
Had 1 appetizer[comma] 2 entrees and 2 cokes and the bill was ~$55.00[comma] not including tip.,cokes,Neutral
Had 1 appetizer[comma] 2 entrees and 2 cokes and the bill was ~$55.00[comma] not including tip.,bill,Neutral
Best drumsticks over rice and sour spicy soup in town!,drumsticks over rice,Positive
Best drumsticks over rice and sour spicy soup in town!,sour spicy soup,Positive
Slightly above average wines start at $70+ with only one selection listed at $30+.,wines,Negative
Their whitefish salad is excellent--all whitefish with a little mayo.,whitefish salad,Positive
Their whitefish salad is excellent--all whitefish with a little mayo.,whitefish,Positive
Their whitefish salad is excellent--all whitefish with a little mayo.,mayo,Positive
And it all comes at a very reasonable price (congee[comma] noodles[comma] and rice dishes are no more than $3-6 each).,price,Positive
And it all comes at a very reasonable price (congee[comma] noodles[comma] and rice dishes are no more than $3-6 each).,congee,Neutral
And it all comes at a very reasonable price (congee[comma] noodles[comma] and rice dishes are no more than $3-6 each).,noodles,Neutral
And it all comes at a very reasonable price (congee[comma] noodles[comma] and rice dishes are no more than $3-6 each).,rice dishes,Neutral
The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry[comma] inedible chicken with terrible sauce.,chicken with portobello mushrooms,Negative
The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry[comma] inedible chicken with terrible sauce.,chicken,Negative
The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry[comma] inedible chicken with terrible sauce.,tomato sauce,Negative
The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry[comma] inedible chicken with terrible sauce.,pasta,Negative
The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry[comma] inedible chicken with terrible sauce.,sauce,Negative
I recommend this place to everyone who asks me where to go for a good meal.,meal,Positive
The waitresses are nice--also you can just get counter service sit.,waitresses,Positive
The waitresses are nice--also you can just get counter service sit.,counter service,Positive
The only friendly staff member was the guy at the bar.,staff member,Positive
The only friendly staff member was the guy at the bar.,bar,Neutral
The only friendly staff member was the guy at the bar.,guy,Positive
You can certainly find restaurants that offer a superior fine dining experience[comma] but for superb food at reasonable prices[comma] La Villa can't be beat.,food,Positive
You can certainly find restaurants that offer a superior fine dining experience[comma] but for superb food at reasonable prices[comma] La Villa can't be beat.,prices,Positive
Won't or Can't is not in the service directory.,service,Positive
I cannot imagine a friendlier staff working in a restaurant.,staff,Positive
I do suggest to ask to be seated upstairs if you are looking to be a little cozy.,upstairs,Positive
The red curry is weak and tasteless[comma] the pad thai is stuck together and lumpy[comma] the rice is often overcooked[comma] and the seafood is pretty sketchy.,red curry,Negative
The red curry is weak and tasteless[comma] the pad thai is stuck together and lumpy[comma] the rice is often overcooked[comma] and the seafood is pretty sketchy.,pad thai,Negative
The red curry is weak and tasteless[comma] the pad thai is stuck together and lumpy[comma] the rice is often overcooked[comma] and the seafood is pretty sketchy.,rice,Negative
The red curry is weak and tasteless[comma] the pad thai is stuck together and lumpy[comma] the rice is often overcooked[comma] and the seafood is pretty sketchy.,seafood,Negative
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,wine list,Positive
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,meal,Positive
The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,priced,Positive
Saul is pretty good[comma] but definitely not great.,Saul,Neutral
I would recommend Roxy's for that[comma] but not for their food.,food,Negative
We always get a sampling of appetizers and share.,appetizers,Neutral
Overall I was impressed and will return[comma] it's a great QPR (Quality to Price Ratio).,Price,Positive
Overall I was impressed and will return[comma] it's a great QPR (Quality to Price Ratio).,Quality,Positive
It is nearly impossible to get a table[comma] so if you ever have the chance to go here for dinner[comma] DO NOT pass it up.,table,Negative
It is nearly impossible to get a table[comma] so if you ever have the chance to go here for dinner[comma] DO NOT pass it up.,dinner,Positive
Their pad penang is delicious and everything else is fantastic.,pad penang,Positive
The puke green walls leave a lot to be desired[comma] but the food is very good.,food,Positive
The puke green walls leave a lot to be desired[comma] but the food is very good.,walls,Negative
The flavors are very fresh and pretty inobtrusive[comma] nothing flashy.,flavors,Positive
I like Cafe Noir dont get me wrong[comma] it is jsut that the people who work there are evil and incompetent!!,people,Negative
The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,hanger steak,Negative
The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,tuna,Negative
Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle)[comma] we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.,pizza,Positive
big and soft as well as good lunch food.,lunch food,Positive
No food snobs allowed[comma] this place is for people who appreciate good food.,food,Neutral
No food snobs allowed[comma] this place is for people who appreciate good food.,food,Positive
I liked the food at this quasi-thai restaurant.,food,Positive
I liked the food at this quasi-thai restaurant.,quasi-thai,Positive
By far the best salad I have had in a fast food restaurant.,salad,Positive
By far the best salad I have had in a fast food restaurant.,fast food,Neutral
As for the bar[comma] this is another bad idea.,bar,Negative
Their bagels are fine[comma] but they are a little overcooked[comma] and not really a 'special' bagel experience.,bagel,Neutral
Unlike HH up the block[comma] this place actually gives you hearty and hot bagels this town is known for.,bagels,Positive
The barebecued salmon is elegantly spiced and not at all dry.,barebecued salmon,Positive
Same owner as the guy who owns Typhoon[comma] which is just down the street on St. Marks and 1st Ave.,owner,Neutral
What generous portions!,portions,Positive
The workers there also absolutely load the bagel with cream cheese (gets a little messy).,workers,Neutral
The workers there also absolutely load the bagel with cream cheese (gets a little messy).,bagel,Neutral
The workers there also absolutely load the bagel with cream cheese (gets a little messy).,cream cheese,Neutral
The wine the service was very good too.,wine,Positive
The wine the service was very good too.,service,Positive
So[comma] the menu is written in chalk above your head and it all sounds delicious.,menu,Neutral
The highly spiced chai tea was great too.,chai tea,Positive
I have been there many times[comma] and food is good and consistent.,food,Positive
Seriously[comma] this is the best all you can eat in town- As everyone says[comma] the Spicy Tuna hand rolls are the best- have 4 of these[comma] and you've broken even.,Spicy Tuna hand rolls,Positive
While Sapphire is certainly not lacking in ambiance[comma] and probably has the best decor of any Indian restaurant I have been to in New York City[comma] the food was not what I had hoped for.,food,Negative
While Sapphire is certainly not lacking in ambiance[comma] and probably has the best decor of any Indian restaurant I have been to in New York City[comma] the food was not what I had hoped for.,ambiance,Positive
While Sapphire is certainly not lacking in ambiance[comma] and probably has the best decor of any Indian restaurant I have been to in New York City[comma] the food was not what I had hoped for.,decor,Positive
I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.,atmosphere,Positive
The meat dishes were only so-so.,meat dishes,Neutral
His wife Tanya[comma] the hostess[comma] completes the comforting atmosphere by being delightfully warm and gracious.,hostess,Positive
His wife Tanya[comma] the hostess[comma] completes the comforting atmosphere by being delightfully warm and gracious.,atmosphere,Positive
The menu consisted of standard brassiere food[comma] better then places like Balthazar etc.,menu,Positive
The menu consisted of standard brassiere food[comma] better then places like Balthazar etc.,brassiere food,Positive
I have been a longtime fan of Holy Basil in the East Village[comma] and while I do believe their food has slightly slipped in quality[comma] I have been hesitant to be disloyal.,food,Negative
I have been a longtime fan of Holy Basil in the East Village[comma] and while I do believe their food has slightly slipped in quality[comma] I have been hesitant to be disloyal.,quality,Negative
But the best part about LS is the late night atmosphere[comma] delightfully free of the BTs.,atmosphere,Positive
We even had a visit from the Manager who wanted to make sure we were enjoying ourselves.,Manager,Positive
The staff there is very attentive and down to earth.,staff,Positive
You don't go to Mizu for excellent service[comma] you go for the large amounts of food[comma] the amiable atmosphere[comma] and the hole-in-the-wall feeling of the place.,service,Negative
You don't go to Mizu for excellent service[comma] you go for the large amounts of food[comma] the amiable atmosphere[comma] and the hole-in-the-wall feeling of the place.,food,Positive
You don't go to Mizu for excellent service[comma] you go for the large amounts of food[comma] the amiable atmosphere[comma] and the hole-in-the-wall feeling of the place.,atmosphere,Positive
The service is always bad though[comma] don't expect much of anything from your server[comma] and I would not recommend bringing a date here either.,service,Negative
The service is always bad though[comma] don't expect much of anything from your server[comma] and I would not recommend bringing a date here either.,server,Negative
Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,prix fix,Positive
Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,three course meal,Positive
Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,glasses of wine,Positive
Monday nights are a bargain at the $28 prix fix - this includes a three course meal plus *three* glasses of wine paired with each course.,course,Neutral
It took them 15 minutes to put water in our glasses.,water,Neutral
The service is descent even when this small place is packed.,service,Positive
The service is descent even when this small place is packed.,place,Negative
This is the best sushi in new york city - hands down.,sushi,Positive
I have eaten a lot of pizza here.,pizza,Neutral
Great value for the quality ingredients.,ingredients,Positive
The Thali was small[comma] thoroughly unremarkable[comma] and $14.95.,Thali,Negative
The sushi is also great!,sushi,Positive
From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,chef app,Positive
From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,delicate butternut squash ravioli in a delicious truffle sauce,Positive
From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,buttery and tender langostine entree,Positive
From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,dessert,Neutral
From the complimentary chef app of a delicate butternut squash ravioli in a delicious truffle sauce to an amazing buttery and tender langostine entree to a dessert that I can't remember because of the fabulous Cakebread Cabernet we were drinking -- the whole evening was amazing.,Cakebread Cabernet,Positive
Truly the mark of an attentive waiter.,waiter,Positive
The food here is rather good[comma] but only if you like to wait for it.,food,Positive
I got an excellent piece of cheesecake and we had several other nice pastries.,cheesecake,Positive
I got an excellent piece of cheesecake and we had several other nice pastries.,pastries,Positive
The staff is very kind and well trained[comma] they're fast[comma] they are always prompt to jump behind the bar and fix drinks[comma] they know details of every item in the menu and make excelent recomendations.,staff,Positive
The staff is very kind and well trained[comma] they're fast[comma] they are always prompt to jump behind the bar and fix drinks[comma] they know details of every item in the menu and make excelent recomendations.,bar,Neutral
The staff is very kind and well trained[comma] they're fast[comma] they are always prompt to jump behind the bar and fix drinks[comma] they know details of every item in the menu and make excelent recomendations.,drinks,Neutral
The staff is very kind and well trained[comma] they're fast[comma] they are always prompt to jump behind the bar and fix drinks[comma] they know details of every item in the menu and make excelent recomendations.,menu,Neutral
The makhani was OK --the korma was bland.,makhani,Neutral
The makhani was OK --the korma was bland.,korma,Negative
The food is inventive but still keeps traditional indian flavoring.,food,Positive
The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic[comma] just simple[comma] small and sparse.,decor,Positive
The decor in this place is very diner-ish and the kind of place you expect in the East Village - not romantic[comma] just simple[comma] small and sparse.,place,Positive
This is a cute place and could be good but they need to get their act together.,place,Positive
The lox is always fresh too.,lox,Positive
Service was very friendly.,Service,Positive
So all I'm trying to say is this restaurant is by far the best thai food restaurant I've ever been to.,thai food,Positive
Food was OK - fish was cooked well.,Food,Neutral
Food was OK - fish was cooked well.,fish,Positive
We actually left hungry and went across the street to Wo Hop at 15 Mott street for some good chinese food.,chinese food,Positive
The duck confit is always amazing and the foie gras terrine with figs was out of this world.,foie gras terrine with figs,Positive
The duck confit is always amazing and the foie gras terrine with figs was out of this world.,duck confit,Positive
The whole set up is truly unprofessional and I wish Cafe Noir would get some good staff[comma] because despite the current one this is a great place.,staff,Negative
The staff offers impeccable service.,staff,Positive
The staff offers impeccable service.,service,Positive
We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,Gulab Jamun (dessert),Positive
We ended our great experience by having Gulab Jamun (dessert) recommended by the waiter.,waiter,Positive
This place doesn't compare with Mamoun's in terms of price[comma] freshness[comma] value[comma] and consisent quality[comma] but that's just my opinion.,price,Negative
This place doesn't compare with Mamoun's in terms of price[comma] freshness[comma] value[comma] and consisent quality[comma] but that's just my opinion.,freshness,Negative
This place doesn't compare with Mamoun's in terms of price[comma] freshness[comma] value[comma] and consisent quality[comma] but that's just my opinion.,value,Negative
This place doesn't compare with Mamoun's in terms of price[comma] freshness[comma] value[comma] and consisent quality[comma] but that's just my opinion.,quality,Negative
The place is sleek[comma] modern and playfull and i will return again frequently.,place,Positive
I have known about this secret for the last 13 years[comma] Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.,food,Positive
I have known about this secret for the last 13 years[comma] Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.,wine,Positive
I have known about this secret for the last 13 years[comma] Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.,prices,Positive
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies,Positive
The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,meal,Positive
After being told that our party of three would be seated in 10 minutes and watching other parties (multiples of 2 and higher) seated for 40 minutes[comma] the three of us were squished into a small 2-person table.,2-person table,Negative
And the bill was outragous.,bill,Negative
The service was attentive[comma] yet unimposing[comma] the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.,food,Positive
The service was attentive[comma] yet unimposing[comma] the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.,wine list,Positive
The service was attentive[comma] yet unimposing[comma] the food was far better than many notorious restaurants in Midtown and the wine list is extensive and well priced.,priced,Positive
Kind[comma] attentive wait staff.,wait staff,Positive
Salads were fantastic.,Salads,Positive
The owners and employees are friendly and their pizza is fantastic.,owners,Positive
The owners and employees are friendly and their pizza is fantastic.,employees,Positive
The owners and employees are friendly and their pizza is fantastic.,pizza,Positive
The food is yummy[comma] especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.,food,Positive
The food is yummy[comma] especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.,mussels in spicy tomato sauce,Positive
The food is yummy[comma] especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.,fries,Positive
The food is authentic Italian - delicious!,food,Positive
skip dessert.,dessert,Negative
I complete the total bagel experience by having it lightly toasted.,bagel,Positive
It was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,servers,Negative
The service is good and ambience is good for a date or group outing.,service,Positive
The service is good and ambience is good for a date or group outing.,ambience,Positive
A great way to make some money is to buy a case of snapple from Costco and sell it right outside for only $2.50.,case of snapple,Neutral
It's all about the food !!,food,Positive
Fast service.,service,Positive
The staff is excellent[comma] specjal: that girl behind the bar[comma] european chic.,staff,Positive
The staff is excellent[comma] specjal: that girl behind the bar[comma] european chic.,bar,Neutral
stick with the chicken[comma] beef[comma] and lamb dishes.,chicken,Positive
stick with the chicken[comma] beef[comma] and lamb dishes.,beef,Positive
stick with the chicken[comma] beef[comma] and lamb dishes.,lamb dishes,Positive
The service was bad[comma] the food took to forever to come[comma] we sat on the upper level.,service,Negative
The service was bad[comma] the food took to forever to come[comma] we sat on the upper level.,food,Negative
We a menu that rearely changes[comma]e xcept for one or two specials[comma] the quality and care they put in thier food in evident.,quality,Positive
We a menu that rearely changes[comma]e xcept for one or two specials[comma] the quality and care they put in thier food in evident.,care,Positive
We a menu that rearely changes[comma]e xcept for one or two specials[comma] the quality and care they put in thier food in evident.,food,Positive
We a menu that rearely changes[comma]e xcept for one or two specials[comma] the quality and care they put in thier food in evident.,specials,Neutral
This restaurant is a wonderful place to go many times and it is reasonably priced.,priced,Positive
Bottom line: B+ for the food[comma] F for the service.,food,Positive
Bottom line: B+ for the food[comma] F for the service.,service,Negative
The only thing the waiters don't do for you is wipe your chin when you leave.,waiters,Positive
Stick to dimsum[comma] not super overpriced noodles.,noodles,Neutral
Stick to dimsum[comma] not super overpriced noodles.,dimsum,Positive
The service is fine and they allow you to enjoy the view.,service,Positive
The service is fine and they allow you to enjoy the view.,view,Positive
We[comma] there were four of us[comma] arrived at noon - the place was empty - and the staff acted like we were imposing on them and they were very rude.,staff,Negative
delicious simple food in nice outdoor atmosphere.,food,Positive
delicious simple food in nice outdoor atmosphere.,atmosphere,Positive
The only fallback on this restaurant is the prices.,prices,Negative
I've been to Naples 45 for dinner twice.,dinner,Neutral
The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,soup,Negative
The hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,pepper,Negative
Try sushimi cucumber roll.,sushimi cucumber roll,Positive
The food is delicious.,food,Positive
Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,wines by the glass,Positive
Their wines by the glass are a great accompaniment and you can eat like a king with wine for under $30.,wine,Neutral
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,place,Positive
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,ambience,Positive
This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,staff,Positive
Yeah Shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,salt,Negative
believe us[comma] we've been eating sushi for over 15 yrs.,sushi,Neutral
The atmosphere is much better than Sripraphai (more modern and sleek).,atmosphere,Positive
The food is outstanding and the service is quick[comma] friendly and very professional.,food,Positive
The food is outstanding and the service is quick[comma] friendly and very professional.,service,Positive
The bagels always warm[comma] soft on the inside[comma] crispy on the outside and enormous in size.,bagels,Positive
I had a late dinner at Lucky Stike[comma] a great name for a joint if ever I saw one.,dinner,Neutral
Service is fast and friendly.,Service,Positive
from an English speaking staff.,staff,Neutral
And they have these home made potato chips at the bar that are the most delicious things in the world!,potato chips,Positive
And they have these home made potato chips at the bar that are the most delicious things in the world!,bar,Neutral
My husband and I enjoyed each of the 6 taste size portions and left completely full.,portions,Positive
I went here with a friend on a whim[comma] we went someplace else first and couldn't get a table.,table,Negative
We all ate pasta entre'es[comma] which were great.,pasta entre'es,Positive
The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,steak,Positive
The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,butter,Negative
The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,flavor,Neutral
The steak was excellent and one of the best I have had (I tasted the butter intitally but in no way did it overwhelm the flavor of the meat).,meat,Positive
The food was boring and expensive.,food,Negative
The ambience is pretty and nice for conversation[comma] so a casual lunch here would probably be best.,ambience,Positive
The ambience is pretty and nice for conversation[comma] so a casual lunch here would probably be best.,lunch,Positive
Terrific menu full of unique rolls and special dishes.,menu,Positive
Terrific menu full of unique rolls and special dishes.,rolls,Positive
Terrific menu full of unique rolls and special dishes.,dishes,Positive
The service is ok but could be better.,service,Negative
We love the food[comma] drinks[comma] and atmosphere!,food,Positive
We love the food[comma] drinks[comma] and atmosphere!,drinks,Positive
We love the food[comma] drinks[comma] and atmosphere!,atmosphere,Positive
I was here a few weeks back and we had the worst customer service experience at a restaurant ever.,customer service,Negative
Went on a 3 day oyster binge[comma] with Fish bringing up the closing[comma] and I am so glad this was the place it O trip ended[comma] because it was so great!,place,Positive
Went on a 3 day oyster binge[comma] with Fish bringing up the closing[comma] and I am so glad this was the place it O trip ended[comma] because it was so great!,oyster,Neutral
Went on a 3 day oyster binge[comma] with Fish bringing up the closing[comma] and I am so glad this was the place it O trip ended[comma] because it was so great!,Fish,Neutral
Took my mom for Mother's Day[comma] and the maitre d' was pretty rude.,maitre d',Negative
My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,sushi bar,Neutral
My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,chef,Neutral
My husband and I have been there a couple of times and each time we sat at the sushi bar (chef Yoshi) and ordered everything ala carte.,ala carte,Neutral
The vibe is very relaxed and cozy[comma] service was great and the food was excellent!,vibe,Positive
The vibe is very relaxed and cozy[comma] service was great and the food was excellent!,service,Positive
The vibe is very relaxed and cozy[comma] service was great and the food was excellent!,food,Positive
If the weather is nice[comma] try to snag an outside table.,table,Positive
If you are looking for a good quality[comma] cheap eats - this is the place.,quality,Positive
The service was friendly and the atmosphere was casual.,service,Positive
The service was friendly and the atmosphere was casual.,atmosphere,Positive
When I lived upstate for a while I would buy freeze the bagels and they would still be better than any else.,bagels,Neutral
I recommend their Pad See Ew[comma] Pork Chops or Tofu plates.,Pad See Ew,Positive
I recommend their Pad See Ew[comma] Pork Chops or Tofu plates.,Pork Chops,Positive
I recommend their Pad See Ew[comma] Pork Chops or Tofu plates.,Tofu plates,Positive
Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,taste,Positive
Never in my life did I think that I could be satisfied both in taste and in quantity for $3.00 in NYC.,quantity,Positive
this is the best secret place in midtown'[comma] I heard that from the bartender[comma] after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.,bartender,Neutral
this is the best secret place in midtown'[comma] I heard that from the bartender[comma] after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.,food,Positive
this is the best secret place in midtown'[comma] I heard that from the bartender[comma] after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.,drinks,Positive
this is the best secret place in midtown'[comma] I heard that from the bartender[comma] after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last Tuesday.,steak with portobello mushrooms,Positive
